tweet_id,airline_sentiment,airline_sentiment_confidence,negativereason,negativereason_confidence,airline,airline_sentiment_gold,name,negativereason_gold,retweet_count,text,tweet_coord,tweet_created,tweet_location,user_timezone
569627273407569920,negative,1.0,Customer Service Issue,0.6804,Delta,,gpsomo,nan,0,so the prefference option is not something that you honor? So why having it as one of the services if not applied?,,2015-02-22 14:38:19,New York,
569626884549578752,negative,1.0,Flight Booking Problems,0.6838,Delta,,ThatJasonEaton,nan,0,"if you want to be helpful, find us a seat. Don't quote terms and conditions. #jetbluefail",,2015-02-22 14:36:47,,
569626613664653312,negative,0.6838,Bad Flight,0.6838,Delta,,ThatJasonEaton,nan,0,do you REALLY think it's okay to sit kids away from parents?! Srsly?! Esp after your landing gear failure??,,2015-02-22 14:35:42,,
569625782181617664,negative,1.0,Bad Flight,0.3586,Delta,,ThatJasonEaton,nan,0,"they absolutely guaranteed us we would sit with our kids. Your ""terms"" response is insulting. #jetblue",,2015-02-22 14:32:24,,
569625606536732672,neutral,0.6629999999999999,,,Delta,,rambinasaurus,nan,0,flight 1025 JFK to TPA 8:05am on Saturday! One way ticket!,,2015-02-22 14:31:42,,Atlantic Time (Canada)
569624621047111680,negative,1.0,Late Flight,1.0,Delta,,BillChurchMedia,nan,0,What's your excuse this time for 1117 delay from LGA to TPA? I know the plane is in the air.,,2015-02-22 14:27:47,"Sarasota, FL",Pacific Time (US & Canada)
569624091646431232,negative,1.0,Customer Service Issue,1.0,Delta,,ThatJasonEaton,nan,0,"if you can't guarantee parents will sit with hteir children, don't sell tickets with that promise! #jetblue",,2015-02-22 14:25:41,,
569623948767268864,negative,0.6563,Can't Tell,0.6563,Delta,,hteEliad,nan,0,once you go blue you don't go back,,2015-02-22 14:25:07,"42.3806° N, 71.2350° W",Eastern Time (US & Canada)
569623368711991296,negative,0.6766,Late Flight,0.6766,Delta,,Tom_Constantin,nan,0,why are htere so many delays to north east cities?,,2015-02-22 14:22:48,3Ø4 ,Quito
569623248205430785,negative,1.0,Flight Attendant Complaints,1.0,Delta,,ThatJasonEaton,nan,0,kids fly. Don't hire people who don't care about htem. This guy. #jetblue,,2015-02-22 14:22:20,,
569622819283337218,negative,1.0,Flight Attendant Complaints,0.3505,Delta,,ThatJasonEaton,nan,0,I shouldn't be made to feel like a criminal because I want to sit near my 5 year old on a flight. #jetblue,,2015-02-22 14:20:37,,
569622618195652608,negative,0.688,Can't Tell,0.688,Delta,,Crimson_Zombie,nan,0,"Usually I have such a great experience with you guys? Very, very unhappy with you right now.",,2015-02-22 14:19:49,Chicago,
569622447869304832,negative,1.0,Flight Attendant Complaints,1.0,Delta,,ThatJasonEaton,nan,0,why would you hire a guy who doesn't care about the safety of children? Not remotely acceptable.,,2015-02-22 14:19:09,,
569622389920641024,negative,1.0,Late Flight,0.7077,Delta,,Crimson_Zombie,nan,0,"what's up? Three delays so far, resulting in over three hours of unnecessary, extra waiting.",,2015-02-22 14:18:55,Chicago,
569621991852019713,positive,1.0,,,Delta,,jabeblanchard,nan,0,"For the record, that was less than a 10-minute turnaround time for the answer from the question. JetBlue rocks!",,2015-02-22 14:17:20,Right Coast,Eastern Time (US & Canada)
569621840844464128,negative,0.6771,Flight Attendant Complaints,0.3452,Delta,,ThatJasonEaton,nan,0,never had an airline refuse to help sit parents with tiny kids. But this guy is willing to do it. #JetBlue,,2015-02-22 14:16:44,,
569621744295682048,negative,1.0,Late Flight,1.0,Delta,,gpsomo,nan,0,"from San Diego with a 4 hour delay to JFK!Even you have a Amex JetBlue, even having over 50.000 travel miles, you're still nothing",,2015-02-22 14:16:21,New York,
569621351650209792,negative,0.6898,Flight Attendant Complaints,0.3545,Delta,,ThatJasonEaton,nan,0,it seems almost inconceivable that sitting a 5 year old alone is considered okay. But this guy thinks so.,,2015-02-22 14:14:47,,
569621047353450496,negative,1.0,Late Flight,1.0,Delta,,JunkyardFiegs,nan,0,Third straight time that my flight has been delayed flying with you guys. This will be my last trip with you.,"[42.40805407, -88.62699707]",2015-02-22 14:13:35,,Central Time (US & Canada)
569620910019182592,negative,1.0,Late Flight,1.0,Delta,,volition,nan,0,"you've let me down. 2:15 delay at JFK because of inbound flight from Syracuse, really? #ishouldhavedriven",,2015-02-22 14:13:02,"breukelen, ny",Eastern Time (US & Canada)
569620873394696192,negative,1.0,Flight Attendant Complaints,0.6846,Delta,,ThatJasonEaton,nan,0,a 5 year old can't sit alone on a flight. This is absurd. And this guy is a dick. #jetblue,,2015-02-22 14:12:53,,
569620598307074048,negative,1.0,Flight Attendant Complaints,1.0,Delta,,ThatJasonEaton,nan,0,being told by this guy that he will not help us sit next to our 5 and 8 year old on the flight. #jetblue,,2015-02-22 14:11:48,,
569620168671756288,neutral,0.6376,,0.0,Delta,,Ben_Harriton,nan,0,of my tray table is broken what do i do?,,2015-02-22 14:10:05,,
569619984802054144,neutral,0.3568,,0.0,Delta,,jabeblanchard,nan,0,"Domestic. To be clear -- I do not have to sit in (your lovely) terminal, just need to be htere 1 hour prior to boarding? Thanks!",,2015-02-22 14:09:22,Right Coast,Eastern Time (US & Canada)
569618489788346368,negative,1.0,Late Flight,0.6204,Delta,,WoodyLashen,nan,0,thanks for NOT! Sending me an update that our flight was delayed 3 hours. Unbelievable!,,2015-02-22 14:03:25,,Central Time (US & Canada)
569618309357940737,neutral,0.6427,,,Delta,,ChrisDonahoe,nan,0,the fact that #ChrisHasMadeUsBLUSH isn't trending is how you know I'm loyal ;),,2015-02-22 14:02:42,"Washington, D.C.",Quito
569618014141751298,negative,1.0,Late Flight,1.0,Delta,,BuffaloBI11,nan,0,5 hours delayed now in hour increments? Really? & as Mosaic I still have to pay $25 to use lounge during this waste of a Sunday?,,2015-02-22 14:01:32,New York / Bahamas,
569617906390052865,negative,0.6675,Lost Luggage,0.6675,Delta,,AlisonReynolds,nan,0,"no, I haven't done that yet. Is that something I can do online? Thx!",,2015-02-22 14:01:06,"Boston, MA ",Eastern Time (US & Canada)
569617776509378560,neutral,1.0,,,Delta,,TINKERBELLEadog,nan,1,woof I'm on the red cArpet,,2015-02-22 14:00:35,"New York, NY",Eastern Time (US & Canada)
569617259548708864,negative,1.0,Bad Flight,1.0,Delta,,AdamJBerry,nan,0,"No wifi on this flight so we can't tweet you our Oscar party pics at 37,000ft. #bluecarpet :-( SEABOS",,2015-02-22 13:58:32,Provincetown Ma,Eastern Time (US & Canada)
569616883734974464,negative,1.0,Late Flight,0.6633,Delta,,kfunk18,nan,0,Thank you for the reply. Would've appreciated communication before checking in about the delay. JetBlue used to be my go-to,,2015-02-22 13:57:02,,Eastern Time (US & Canada)
569616576481267712,neutral,1.0,,,Delta,,BernardLeCroix,nan,0,What confirmation number?,,2015-02-22 13:55:49,"Providence, RI",Eastern Time (US & Canada)
569615753885970432,negative,1.0,Customer Service Issue,1.0,Delta,,BernardLeCroix,nan,0,You also promised to change my wife's name on the account and it is also not done. WTF?,,2015-02-22 13:52:33,"Providence, RI",Eastern Time (US & Canada)
569615636869062659,negative,1.0,Customer Service Issue,0.6495,Delta,,BernardLeCroix,nan,0,You guys really suck! I just spent 40 minutes on the phone linking my credits to my account. they are still NOT htere! 1/2,,2015-02-22 13:52:05,"Providence, RI",Eastern Time (US & Canada)
569614500044918784,positive,0.6472,,,Delta,,ChrisDonahoe,nan,0,"btw, Robin Hayes is speaking at next month's aviation summit. He ought to give a shout out to his Twitter team. You rock",,2015-02-22 13:47:34,"Washington, D.C.",Quito
569612120758878208,neutral,0.6889,,0.0,Delta,,spark911uk,nan,0,follow for DM please,"[0.0, 0.0]",2015-02-22 13:38:07,New York City,Eastern Time (US & Canada)
569609436714680320,positive,0.6778,,,Delta,,Ketzirah,nan,0,oh. And Thank you for responding,,2015-02-22 13:27:27,"Washington, DC",Eastern Time (US & Canada)
569607909501472769,negative,0.6932,Late Flight,0.6932,Delta,,Ketzirah,nan,0,where is it coming from? I thought Tampa?,,2015-02-22 13:21:23,"Washington, DC",Eastern Time (US & Canada)
569607852236640256,negative,1.0,Can't Tell,0.6706,Delta,,jessbutl,nan,1,Good perspective. If only this safety concern had been expressed at some point before I arrived at the airport. #communicationiskey,,2015-02-22 13:21:09,"Brooklyn, NY",
569606966772940801,negative,1.0,Late Flight,0.6684,Delta,,Ketzirah,nan,0,exactly why is my flight delayed? 599 BDL to DCA? Can't seem to get an answer,,2015-02-22 13:17:38,"Washington, DC",Eastern Time (US & Canada)
569605593159352322,positive,1.0,,,Delta,,BASRMNN,nan,0,thanks. We are ticketed on stand by for flight 1970. I hope we make it out. Fingers crossed,,2015-02-22 13:12:10,,
569604507405037569,negative,0.6427,Flight Booking Problems,0.3274,Delta,,HarmeetSM,nan,0,"flight from BOS - RSW tomorrow, all i need is my wife + 3yr old to sit togehter, but no option when checking in.",,2015-02-22 13:07:51,,
569604469324967938,neutral,1.0,,,Delta,,spark911uk,nan,0,"is your partnership with Hawaiian live? Earn Hawaiian miles flying Jetblue ? IF so, how do I add to my JB Flight Booking Problems ?","[0.0, 0.0]",2015-02-22 13:07:42,New York City,Eastern Time (US & Canada)
569604208661409792,negative,1.0,Bad Flight,1.0,Delta,,arthurhasher,nan,0,You left 175 PEOPLE on a hot plane with no ventilation for over an hour and a half and hten had to bus htem to JFK because of ....,,2015-02-22 13:06:40,Long Island - Arizona ,
569604033083789312,negative,0.6535,Late Flight,0.6535,Delta,,ItsChristine_x,nan,0,at what point in delays can I take a different flight to my destination?,,2015-02-22 13:05:58,,Eastern Time (US & Canada)
569603641767792641,positive,1.0,,,Delta,,djchupy,nan,0,Thank you guys! You are the best!,,2015-02-22 13:04:25,"Miami, FL",Central Time (US & Canada)
569603529888788480,negative,1.0,Can't Tell,0.6936,Delta,,arthurhasher,nan,0,"You just don't get it. It's not about the money, It's about PEOPLE!!!! How about a public apology from the president of Jet Blue.",,2015-02-22 13:03:58,Long Island - Arizona ,
569603273033945090,negative,1.0,Flight Booking Problems,0.6803,Delta,,HarmeetSM,nan,0,"why, when you book a flight now, does jetblue separate a 3yr old from the mohter? Isn't that a bit stupid? check-in headaches!",,2015-02-22 13:02:57,,
569603039750852608,negative,0.6882,Can't Tell,0.6882,Delta,,libingobugle,nan,0,does not fit in 140,"[0.0, 0.0]",2015-02-22 13:02:02,"Ft. Lauderdale, FL",Eastern Time (US & Canada)
569603002278944768,positive,1.0,,,Delta,,stephane_vt,nan,0,love it as always!,,2015-02-22 13:01:53,"Port-au-Prince, NYC.",Quito
569602974671990784,negative,1.0,Can't Tell,0.6705,Delta,,arthurhasher,nan,0,"You never got my wife to her destination and you expect a $75.00 ""goodwill credit"" will make everything hunky-dory. You blew it.",,2015-02-22 13:01:46,Long Island - Arizona ,
569602897572450305,negative,1.0,Late Flight,1.0,Delta,,amberfav,nan,0,"every time I look at the flight status, 30 more minutes is added to the delay. How about some points for trouble??",,2015-02-22 13:01:28,,Central Time (US & Canada)
569602645712769025,neutral,1.0,,,Delta,,AuthorMarcClark,nan,1,"As soon as I can, sending my son home with you Saturday.",,2015-02-22 13:00:28,New York City,Arizona
569601850820976640,negative,1.0,Late Flight,1.0,Delta,,djchupy,nan,1,"hey awesome peeps, what's up with flight 1159 from Boston? Delayed 3hrs?",,2015-02-22 12:57:18,"Miami, FL",Central Time (US & Canada)
569599590355173376,neutral,1.0,,,Delta,,tyboooo314,nan,0,is htere wifi on he plain,,2015-02-22 12:48:19,,
569596394819883008,positive,1.0,,,Delta,,OlivierGachot,nan,11,"what a great experience on flight from SFO to JFK; seats, service, food, everything is top quality. I will be back. Very soon!",,2015-02-22 12:35:37,Palo Alto CA,Pacific Time (US & Canada)
569594354924425216,negative,1.0,Late Flight,0.6703,Delta,,hrudski,nan,0,"Flights 1384 and 1583. I have picked up twice this week for 1583, and both times it was delayed!!",,2015-02-22 12:27:31,,
569592675638382592,negative,1.0,Late Flight,1.0,Delta,,hrudski,nan,0,"What's up with delays to and from Boston today? My sister is trying to go home, and bro-in-law trying to come to RDU. Craziness!",,2015-02-22 12:20:51,,
569590527349252096,neutral,1.0,,,Delta,,kessler,nan,0,wondering if it's possible for my colleague and I to get on an earlier flight LAX>JFK tomorrow. Can you help?,,2015-02-22 12:12:18,"New York, NY",Eastern Time (US & Canada)
569588667225927680,negative,0.6697,Lost Luggage,0.3557,Delta,,uzisuzi,nan,0,118 to Boston still sitting,,2015-02-22 12:04:55,#Titletown,Eastern Time (US & Canada)
569587048811761664,negative,1.0,Can't Tell,0.3516,Delta,,emilybholan,nan,0,now we dont have enough money for parking in your garage this is your fault and im not paying for what should be 10mins into 3hrs,,2015-02-22 11:58:29,N Y,
569586611085815808,neutral,0.7012,,,Delta,,canolibean,nan,0,hope so! looks nice and warm in San Juan,,2015-02-22 11:56:45,the burg nj,
569586189776371712,positive,0.6634,,,Delta,,canolibean,nan,0,thanks for replying-I feel a little better we'll see how it goes,,2015-02-22 11:55:04,the burg nj,
569585827019399168,neutral,1.0,,,Delta,,canolibean,nan,0,I usually do-but I didn't make the Flight Booking Problems this time-that'll teach me! Yea I have that going for me at least haha,,2015-02-22 11:53:38,the burg nj,
569585355319599104,negative,1.0,Lost Luggage,0.6932,Delta,,emilybholan,nan,0,I waited 3 hrs for my bags and my flight was only 2 hrs,,2015-02-22 11:51:45,N Y,
569585203666161664,negative,0.6848,Customer Service Issue,0.3486,Delta,,canolibean,nan,0,should I bohter contacting htem? I already checked into my flight,,2015-02-22 11:51:09,the burg nj,
569584372820647936,neutral,0.6737,,0.0,Delta,,canolibean,nan,0,early last month via Expedia-htere's an extra middle name and initial attached to my last name,,2015-02-22 11:47:51,the burg nj,
569582603902128128,negative,1.0,Late Flight,0.6449,Delta,,HaasMonte,nan,0,"backlog is an hour at most, this is over two! Unacceptable!!",,2015-02-22 11:40:49,NYC,Quito
569581303785328640,negative,1.0,Lost Luggage,0.6509,Delta,,HaasMonte,nan,0,your agent told us TSA didn't have a crew to get bags!,,2015-02-22 11:35:39,NYC,Quito
569581126215438336,positive,1.0,,,Delta,,BFarraye,nan,0,you guys rock!,,2015-02-22 11:34:57,NYC,Quito
569580460843651072,positive,0.7090000000000001,,,Delta,,BFarraye,nan,0,my email is my twitter handle followed by gmail,,2015-02-22 11:32:18,NYC,Quito
569580001672237056,positive,1.0,,,Delta,,BFarraye,nan,0,Awesome! #bestairlineever,,2015-02-22 11:30:29,NYC,Quito
569579153604743171,negative,1.0,Flight Attendant Complaints,0.3671,Delta,,HaasMonte,nan,0,no baggage crew update! Your staff is incompetent with no answers after 2 hours....,,2015-02-22 11:27:07,NYC,Quito
569578439797313536,neutral,1.0,,,Delta,,BFarraye,nan,0,the whole plane. Flight 561 from LGA to PBI,,2015-02-22 11:24:16,NYC,Quito
569578296360378369,negative,1.0,Lost Luggage,1.0,Delta,,HaasMonte,nan,0,is blaming for flight 584 luggage debacle! #luggagegate,,2015-02-22 11:23:42,NYC,Quito
569577794910490624,negative,0.6859999999999999,Can't Tell,0.6859999999999999,Delta,,BFarraye,nan,0,Yoga it is. TV service seems to be down though :-( I look forward to that do much!,"[40.7740308, -73.8674526]",2015-02-22 11:21:43,NYC,Quito
569577434657492992,neutral,0.6575,,,Delta,,ChrisDonahoe,nan,0,"w/ edits: Dear , your MBAs need better benefits. they should work for us. How can we meet htem?",,2015-02-22 11:20:17,"Washington, D.C.",Quito
569577005278064640,neutral,0.6529,,,Delta,,PumaSF,nan,0,of course I am!!,,2015-02-22 11:18:34,San Francisco,Pacific Time (US & Canada)
569576321011077121,negative,1.0,Can't Tell,0.6819,Delta,,BillChurchMedia,nan,0,You failed. That's the answer. Please don't justify ohterwise.,,2015-02-22 11:15:51,"Sarasota, FL",Pacific Time (US & Canada)
569576214047760385,negative,1.0,Late Flight,1.0,Delta,,SedaEvis,nan,0,"come on! Already delayed 2+ hrs on flight 1415 as we waited for the pilot to come from Boston, now you reassign him?! Endless trip.",,2015-02-22 11:15:26,New York,
569576099018985472,negative,1.0,Flight Booking Problems,0.6667,Delta,,BillChurchMedia,nan,0,"When I got your alert, I immediately started looking to rebook. But we only had 11 minutes from reFlight Booking Problems to catch a flight to SRQ.",,2015-02-22 11:14:58,"Sarasota, FL",Pacific Time (US & Canada)
569576074050473984,positive,0.6533,,,Delta,,PumaSF,nan,0,I only fly Jet Blue,,2015-02-22 11:14:52,San Francisco,Pacific Time (US & Canada)
569575699314569216,neutral,1.0,,,Delta,,ChrisDonahoe,nan,0,Perhaps you need to start recruiting ;),,2015-02-22 11:13:23,"Washington, D.C.",Quito
569574711899922433,positive,0.6621,,,Delta,,ChrisDonahoe,nan,0,Start including PTO in your getaway packages and I'm all in,,2015-02-22 11:09:28,"Washington, D.C.",Quito
569574221216661505,positive,0.6621,,0.0,Delta,,hugovzolano,nan,0,thanks. I will use the extra time to do some more shopping! Did somebody say duty free?,"[4.69840554, -74.14134323]",2015-02-22 11:07:31,Fort Lauderdale,
569573843825790976,positive,1.0,,,Delta,,artburkart,nan,0,'s flight Flight Booking Problems experience is pretty great!,,2015-02-22 11:06:01,Boston,London
569573528149716992,negative,0.6334,longlines,0.3342,Delta,,DonnellyVJ,nan,0,still waiting to board and see if they will give us the exit row.,,2015-02-22 11:04:45,,
569572707299299328,positive,1.0,,,Delta,,SMHillman,nan,0,thanks for making my trip home #MintyFresh next #brandmance flight I'll take more selfies! #LOVE #travel #business,,2015-02-22 11:01:30,"New York, NY",Eastern Time (US & Canada)
569572180012371968,negative,1.0,Lost Luggage,0.6699,Delta,,Glodziegirl,nan,0,"I shouldn't have to find htem, they should tell us. I've flown Jet Blue since your first month. the experience isn't what it was.",,2015-02-22 10:59:24,New York/Long Beach,Quito
569571938819055617,negative,0.6602,Late Flight,0.6602,Delta,,ItsChristine_x,nan,0,if my flight was delayed can I show up at the airport with the appropriate amount of time for the delay or do I have to go on time?,,2015-02-22 10:58:27,,Eastern Time (US & Canada)
569571829033144320,negative,0.6736,Late Flight,0.6736,Delta,,yogadeals,nan,0,I'm over that honestly just would like to get going on the journey.,,2015-02-22 10:58:00,nyc,Mountain Time (US & Canada)
569571763744452608,negative,1.0,Late Flight,1.0,Delta,,BillChurchMedia,nan,0,"If that was the case, why did your alert arrive so Late Flight? Four-hour delay? Don't buy it.",,2015-02-22 10:57:45,"Sarasota, FL",Pacific Time (US & Canada)
569571731649667072,negative,0.6617,Bad Flight,0.6617,Delta,,DonnellyVJ,nan,0,our flight out no Tv. Now our flight back not seated togehter. B6 620. Maybe our fault still no fun.,"[32.73346632, -117.20410937]",2015-02-22 10:57:37,,
569571492947742720,negative,1.0,Customer Service Issue,0.3573,Delta,,yogadeals,nan,0,I don't believe so. That's not what the team has told us.,,2015-02-22 10:56:40,nyc,Mountain Time (US & Canada)
569568878977794048,negative,1.0,Bad Flight,0.66,Delta,,yogadeals,nan,0,also not have food available even for purchase is quite shocking since this is a 5 hour international flight.,,2015-02-22 10:46:17,nyc,Mountain Time (US & Canada)
569568357030232066,negative,1.0,Flight Attendant Complaints,1.0,Delta,,yogadeals,nan,0,#1691 out of JFK. no one has info & no answers as to why we boarded the plane. the team is in an awkward spot & everyone is cranky,,2015-02-22 10:44:13,nyc,Mountain Time (US & Canada)
569566880006086656,neutral,1.0,,,Delta,,BASRMNN,nan,0,I have a reservation for tomorrow morning but trying to get back 2 night bc ohter flight was going to jfk. Can I get on list at CTG,,2015-02-22 10:38:20,,
569566511184125952,negative,1.0,longlines,0.7013,Delta,,Worldtravelure,nan,0,Flight 1562 is still waiting for bags. Most of us checked in 12 hours ago. People are missing connections. Please help!,"[40.64646912, -73.79133606]",2015-02-22 10:36:52,"New York, New York",Eastern Time (US & Canada)
569565393502793728,neutral,1.0,,,Delta,,BASRMNN,nan,0,any way to get 2 ppl on standby list for flight 1970 FLL to BOS. Trying to find way home.,,2015-02-22 10:32:26,,
569564824939556864,negative,1.0,Can't Tell,0.67,Delta,,arthurhasher,nan,0,Something to think about when you are dealing with PEOPLE!!!!! Just wrong. No excuses. Figure it out & expect the unexpected,,2015-02-22 10:30:10,Long Island - Arizona ,
569564666013163520,negative,1.0,Late Flight,0.6769,Delta,,amberfav,nan,0,I understand but wish you would have announced the delay 2 hours earlier vs sitting for 2 hrs at MCO,,2015-02-22 10:29:33,,Central Time (US & Canada)
569564016906891264,negative,1.0,Late Flight,1.0,Delta,,amberfav,nan,0,what gives? Delayed over 2 hours at MCO to JFK. Every time!,,2015-02-22 10:26:58,,Central Time (US & Canada)
569563087964995584,positive,0.6667,,,Delta,,2littlebirds,nan,0,": Well captured, Brittany! We love the clouds! :) Enjoy the ride! Thank you!","[38.6485933, -121.11740707]",2015-02-22 10:23:16,LA CA USA,Pacific Time (US & Canada)
569562990250323968,negative,1.0,Customer Service Issue,0.3694,Delta,,arthurhasher,nan,0,My wife was with our dog. they wouldn't even let her out off the plane. My daughter was at Newburgh lives close by. So wrong,,2015-02-22 10:22:53,Long Island - Arizona ,
569559833415970816,negative,1.0,Late Flight,0.3386,Delta,,Worldtravelure,nan,0,"According to your ground staff, it hasn't even been taken off the plane yet!","[40.64646912, -73.79133606]",2015-02-22 10:10:20,"New York, New York",Eastern Time (US & Canada)
569559370104639488,negative,1.0,Late Flight,1.0,Delta,,badcookieadvice,nan,0,. thanks for making an effort. Credit where credit is due: flight 795 delayed 5 hours instead of 8 hours. #fwiw #loweredexpectations,,2015-02-22 10:08:30,,Eastern Time (US & Canada)
569559136540561408,negative,1.0,Late Flight,0.6835,Delta,,arthurhasher,nan,0,At what time? All htese passengers were sitting on a hot plane with no air and no communication for over 2 hours. Just wrong,,2015-02-22 10:07:34,Long Island - Arizona ,
569558286216929280,negative,1.0,Late Flight,1.0,Delta,,LAURACORDER0,nan,0,"flight delayed at JFK 2 hours, hten 3 hours, hten 8.5 hours? Now it's back to 5 hours with no explanation or apology?",,2015-02-22 10:04:11,GOLD COAST / MELBOURNE,London
569558235897688064,positive,1.0,,,Delta,,jbs2886,nan,0,thanks! Have a good Sunday.,,2015-02-22 10:03:59,"New Orleans, LA",Eastern Time (US & Canada)
569558114447560706,negative,1.0,Late Flight,1.0,Delta,,Worldtravelure,nan,0,"Flight 1562 had a 4 1/2 hour weahter delay, but what is the 45 minute delay in getting bags to tired passengers?","[40.64646912, -73.79133606]",2015-02-22 10:03:31,"New York, New York",Eastern Time (US & Canada)
569558065516822528,negative,1.0,Late Flight,0.6813,Delta,,LegionJosh,nan,1,5hrs on Tarmac yest b4 Cancelled Flight .Today 3+ hr delay. Why not send txt/email re: JFK closed & saved all trip 2 sit again?,,2015-02-22 10:03:19,,
569557216480665600,negative,1.0,Late Flight,1.0,Delta,,htedaniburden,nan,0,"flying out of BUF 2 BOS, missing captain... Really? Delayed til 2:00... Not happy...",,2015-02-22 09:59:56,"Buffalo, New York",Quito
569556860652675072,negative,1.0,Late Flight,1.0,Delta,,Perch1019,nan,0,", it would be nice if the app would actually inform you that a flight is delayed.",,2015-02-22 09:58:32,"ÜT: 41.033836,-73.775829",Eastern Time (US & Canada)
569554776611901440,neutral,1.0,,,Delta,,Setorii,nan,0,His name is Enzo RT : Well hello htere pooch! What's your name? #dog,,2015-02-22 09:50:15,"Beverly Hills, CA",Pacific Time (US & Canada)
569554727572099072,negative,1.0,Can't Tell,1.0,Delta,,jbs2886,nan,0,"I know, but I wanted to pass it along. Not good for the ""T5 experience"" esp for someone who flies 2-3 times a month.",,2015-02-22 09:50:03,"New Orleans, LA",Eastern Time (US & Canada)
569554300495462400,neutral,1.0,,,Delta,,arthurhasher,nan,0,Flight 136 departed Phoenix at 1:30 am,,2015-02-22 09:48:21,Long Island - Arizona ,
569552658010210305,negative,1.0,Late Flight,0.6611,Delta,,arthurhasher,nan,0,So what about the plane stuck in Newburgh won't start. It that weahter reLate Flightd as well. htese passengers on plane for 10 hrs.,,2015-02-22 09:41:50,Long Island - Arizona ,
569552552297041920,negative,1.0,Flight Attendant Complaints,1.0,Delta,,jbs2886,nan,0,thanks. Home to MSY. TSA precheck agents directing people after photo until scan beyond rude. One grabbed and pushed children.,,2015-02-22 09:41:24,"New Orleans, LA",Eastern Time (US & Canada)
569550230376423424,neutral,1.0,,,Delta,,NatalieMarry,nan,0,Promo Watch Phone $33 at Amazon check,,2015-02-22 09:32:11,,
569549922569224192,negative,1.0,Customer Service Issue,0.6709999999999999,Delta,,AnisahMunruddin,nan,0,", your hold music sucks.",,2015-02-22 09:30:57,New York,Eastern Time (US & Canada)
569548726265470976,neutral,0.6606,,0.0,Delta,,nickrau_,nan,0,Customer of the year?,,2015-02-22 09:26:12,"Nashville, TN",Central Time (US & Canada)
569548188375326721,negative,0.3713,Can't Tell,0.3713,Delta,,jbs2886,nan,0,"JFK T5 north check in. 3 bag drop ladies, 1 has been checking in someone for the entire time; another doing check ins too.",,2015-02-22 09:24:04,"New Orleans, LA",Eastern Time (US & Canada)
569547458520469505,negative,1.0,longlines,1.0,Delta,,davisesq212,nan,0,no excuse though for 3 gate changes though.,,2015-02-22 09:21:10,New York City,Eastern Time (US & Canada)
569547374454050816,negative,0.6582,Customer Service Issue,0.3365,Delta,,davisesq212,nan,0,"if someone had bohtered to inform us that the airport closed, that would have helped.",,2015-02-22 09:20:50,New York City,Eastern Time (US & Canada)
569546763297796096,negative,1.0,Flight Attendant Complaints,1.0,Delta,,SOBrien526,nan,0,get me home! Flight 2016 from buf to Bos is missing a captain!? Really!?,,2015-02-22 09:18:24,Boston ,Quito
569545323657494528,negative,1.0,Late Flight,1.0,Delta,,jackburke,nan,0,nope. This 8:45am flight is now not leaving until almost 5pm. 5! I can't believe I paid money for this.,,2015-02-22 09:12:41,austin,Eastern Time (US & Canada)
569543615862722561,positive,1.0,,,Delta,,KShay1985,nan,0,Thank you. We are finally at the gate.,,2015-02-22 09:05:54,"New York City, NY",
569543457452064768,positive,0.6593,,,Delta,,RosieRHues,nan,0,flight to Orlando is unable to serve hot bevies.... So they've made movies and alcohol complimentary. That works,,2015-02-22 09:05:16,scarborough ontario canada,Eastern Time (US & Canada)
569543012914565126,negative,1.0,Late Flight,0.7087,Delta,,CookJaycook123,nan,0,the only update we get is that they have no idea when we will get an update. Way to go. #hopeless,,2015-02-22 09:03:30,,
569542909533384707,negative,1.0,Late Flight,0.6838,Delta,,Amagrino,nan,0,will you cover the cost of my car service waiting time?!,,2015-02-22 09:03:05,"New York, NY",Eastern Time (US & Canada)
569542385627230208,neutral,1.0,,,Delta,,JaredLogan,nan,0,don't I always?,,2015-02-22 09:01:00,"New York, New York",
569542242983124992,positive,1.0,,,Delta,,sandyy889,nan,0,Landing! As usual great flight wiyh a great crew. Hello sunny West Palm Beach ! #jetbluerocks,,2015-02-22 09:00:26,,America/Detroit
569542052259766272,negative,0.6809,longlines,0.3511,Delta,,KShay1985,nan,0,"this is ridiculous we are on 1.5 hours coming up of waiting to deplane, htere are are newborns on board",,2015-02-22 08:59:41,"New York City, NY",
569541545029804034,negative,1.0,Late Flight,0.6503,Delta,,Amagrino,nan,0,"waiting at HPN on plane more than an hour since landing b/c of no gate, please get us off this plane!",,2015-02-22 08:57:40,"New York, NY",Eastern Time (US & Canada)
569541478244089857,negative,1.0,Can't Tell,0.3478,Delta,,JaredLogan,nan,0,too Late Flight. Several passengers are inebriated. You're in league with big alcohol. Shame on you.,,2015-02-22 08:57:24,"New York, New York",
569541336224927744,negative,1.0,Late Flight,1.0,Delta,,KShay1985,nan,0,thanks for making my vacation not worth it again... Currently waiting on the runway for another hour to DEPLANE,,2015-02-22 08:56:50,"New York City, NY",
569541328289165312,negative,1.0,Can't Tell,0.6601,Delta,,BluTapes,nan,0,letting me down in San Fran. No Media rate? What's the deal? Looks like this is the last time I fly anywhere with you.,,2015-02-22 08:56:48,Boston,Eastern Time (US & Canada)
